START_STATION,END_STATION,ROUTE,DIRECTION,LINE,center,lower,upper,VECTOR_SUM.count,quantity
South Street,Chestnut Hill Avenue,B,,Green,265.75,112.09477369308723,419.4052263069128,,particulates_off_peak_small
State,Aquarium,Blue,,Blue,4527.0,2794.964492280831,6259.035507719169,,particulates_off_peak_small
State,Haymarket,Orange,,Orange,4855.692307692308,3673.556713057511,6037.827902327104,,particulates_off_peak_small
Stony Brook,Jackson Square,Orange,,Orange,1235.0,1053.189659259986,1416.810340740014,,particulates_off_peak_small
Suffolk Downs,Beachmont,Blue,,Blue,948.3,616.0795076224894,1280.5204923775104,,particulates_off_peak_small
Sullivan Square,Assembly,Orange,,Orange,1325.5714285714287,658.1508072880541,1992.9920498548029,,particulates_off_peak_small
Summit Ave/Winchester St,Coolidge Corner,C,,Green,699.3636363636364,117.98367923967895,1280.743593487594,,particulates_off_peak_small
Sutherland Road,Washington Street,B,,Green,272.0,147.79720883436903,396.20279116563097,,particulates_off_peak_small
Symphony,Prudential,E,,Green,1004.9444444444445,-187.80050991243354,2197.6893988013226,,particulates_off_peak_small
Tappan Street,Washington Square,C,,Green,512.75,199.01179848333885,826.4882015166611,,particulates_off_peak_small
Tufts Medical Center,Chinatown,Orange,,Orange,4693.222222222223,2748.1811700990434,6638.2632743454005,,particulates_off_peak_small
Waban,Eliot,D,,Green,774.7142857142858,357.7403799417084,1191.688191486863,,particulates_off_peak_small
Warren Street,Allston Street,B,,Green,317.5,294.1654762208439,340.8345237791561,,particulates_off_peak_small
Washington Square,Fairbanks Street,C,,Green,586.4285714285714,112.50457712046259,1060.3525657366804,,particulates_off_peak_small
Washington Street,Warren Street,B,,Green,279.1666666666667,223.14018483292423,335.1931485004091,,particulates_off_peak_small
Wellington,Malden Center,Orange,,Orange,830.6071428571429,478.49601358898497,1182.7182721253007,,particulates_off_peak_small
Wollaston,North Quincy,Braintree,,Red,845.5,515.8573146572186,1175.1426853427815,,particulates_off_peak_small
Wood Island,Orient Heights,Blue,,Blue,1457.833333333333,780.1895565336831,2135.4771101329834,,particulates_off_peak_small
Woodland,Waban,D,,Green,820.5555555555555,448.1629162918642,1192.948194819247,,particulates_off_peak_small
Airport,Wood Island,Blue,0.0,Blue,3032.6,2313.206991971704,3751.993008028296,,particulates_off_peak_small
Airport,Wood Island,Blue,1.0,Blue,796.75,471.1752517981981,1122.324748201802,,particulates_off_peak_small
Allston Street,Griggs Street,B,0.0,Green,319.0,319.0,319.0,,particulates_off_peak_small
Andrew,Broadway,Ashmont/Braintree,0.0,Red,2753.4285714285716,283.2731878448549,5223.583955012288,,particulates_off_peak_small
Andrew,Broadway,Ashmont/Braintree,1.0,Red,9393.142857142857,8292.775580795027,10493.510133490689,,particulates_off_peak_small
Aquarium,Maverick,Blue,0.0,Blue,4588.75,3074.839948888263,6102.6600511117385,,particulates_off_peak_small
Aquarium,Maverick,Blue,1.0,Blue,1573.875,850.7525172904661,2296.997482709534,,particulates_off_peak_small
Arlington,Boylston,B/C/D/E,0.0,Green,3346.266666666667,1819.1700064896465,4873.363326843687,,particulates_off_peak_small
Arlington,Boylston,B/C/D/E,1.0,Green,2470.7,1547.4594450944962,3393.940554905504,,particulates_off_peak_small
Ashmont,Shawmut,Ashmont,0.0,Red,1520.6,1283.566669010453,1757.6333309895467,,particulates_off_peak_small
Ashmont,Shawmut,Ashmont,1.0,Red,2352.6,1832.4025588511824,2872.7974411488176,,particulates_off_peak_small
Assembly,Wellington,Orange,0.0,Orange,1177.5,807.0981911491252,1547.9018088508747,,particulates_off_peak_small
Assembly,Wellington,Orange,1.0,Orange,929.4,570.1559325472443,1288.6440674527555,,particulates_off_peak_small
Babcock Street,Pleasant Street,B,0.0,Green,437.0,437.0,437.0,,particulates_off_peak_small
Babcock Street,Pleasant Street,B,1.0,Green,231.0,231.0,231.0,,particulates_off_peak_small
Back Bay,Tufts Medical Center,Orange,0.0,Orange,2581.2,1655.1018950456705,3507.298104954329,,particulates_off_peak_small
Back Bay,Tufts Medical Center,Orange,1.0,Orange,4204.142857142857,2994.4528929273106,5413.832821358403,,particulates_off_peak_small
Back Of The Hill,Riverway,E,0.0,Green,326.0,78.74882637863405,573.251173621366,,particulates_off_peak_small
Back Of The Hill,Riverway,E,1.0,Green,186.66666666666663,10.574834563830793,362.75849876950247,,particulates_off_peak_small
Beachmont,Revere Beach,Blue,0.0,Blue,699.5714285714287,548.6190551299387,850.5238020129185,,particulates_off_peak_small
Beachmont,Revere Beach,Blue,1.0,Blue,851.8,510.55126373860367,1193.0487362613962,,particulates_off_peak_small
Beaconsfield,Brookline Hills,D,0.0,Green,405.75,332.2091950003265,479.29080499967347,,particulates_off_peak_small
Beaconsfield,Brookline Hills,D,1.0,Green,987.0,855.3907298097888,1118.6092701902112,,particulates_off_peak_small
Blandford Street,Kenmore,B,0.0,Green,193.0,132.1888168179569,253.81118318204307,,particulates_off_peak_small
Blandford Street,Kenmore,B,1.0,Green,2435.5,2368.324855787278,2502.675144212722,,particulates_off_peak_small
Boston College,South Street,B,0.0,Green,384.0,154.96615970560157,613.0338402943985,,particulates_off_peak_small
Boston College,South Street,B,1.0,Green,193.125,163.02783591907226,223.22216408092774,,particulates_off_peak_small
Boston University Central,Boston University East,B,0.0,Green,276.5,224.88120497338204,328.118795026618,,particulates_off_peak_small
Boston University Central,Boston University East,B,1.0,Green,689.5,497.8740622984456,881.1259377015544,,particulates_off_peak_small
Boston University East,Blandford Street,B,0.0,Green,256.3333333333333,200.14317998478538,312.52348668188125,,particulates_off_peak_small
Boston University East,Blandford Street,B,1.0,Green,1270.6666666666667,769.9129014952672,1771.4204318380664,,particulates_off_peak_small
Boston University West,Boston University Central,B,0.0,Green,410.5,353.22435072388964,467.77564927611036,,particulates_off_peak_small
Boston University West,Boston University Central,B,1.0,Green,376.33333333333326,315.28963313967427,437.37703352699236,,particulates_off_peak_small
Bowdoin,Government Center,Blue,0.0,Blue,3340.0,-661.9881309169322,7341.988130916932,,particulates_off_peak_small
Bowdoin,Government Center,Blue,1.0,Blue,6328.75,3876.5334006760327,8780.966599323967,,particulates_off_peak_small
Boylston,Park Street,B/C/D/E,0.0,Green,3769.5384615384614,2525.8959877687275,5013.180935308195,,particulates_off_peak_small
Boylston,Park Street,B/C/D/E,1.0,Green,3303.0,2502.1732397078626,4103.826760292137,,particulates_off_peak_small
Braintree,Quincy Adams,Braintree,0.0,Red,403.1428571428572,325.1398046995316,481.1459095861827,,particulates_off_peak_small
Braintree,Quincy Adams,Braintree,1.0,Red,1035.0,562.1838506236161,1507.816149376384,,particulates_off_peak_small
Brandon Hall,Summit Ave/Winchester St,C,0.0,Green,447.6,387.9820496830024,507.2179503169976,,particulates_off_peak_small
Brandon Hall,Summit Ave/Winchester St,C,1.0,Green,776.5,2.7728732513854766,1550.2271267486144,,particulates_off_peak_small
Brigham Circle,Longwood Medical Area,E,0.0,Green,460.4,193.84853083450142,726.9514691654987,,particulates_off_peak_small
Brigham Circle,Longwood Medical Area,E,1.0,Green,1125.2857142857142,268.3620081745821,1982.2094203968466,,particulates_off_peak_small
Broadway,South Station,Ashmont/Braintree,0.0,Red,8183.9,5108.886271033358,11258.913728966641,,particulates_off_peak_small
Broadway,South Station,Ashmont/Braintree,1.0,Red,7359.333333333332,5848.405980127141,8870.260686539525,,particulates_off_peak_small
Brookline Hills,Brookline Village,D,0.0,Green,542.5,446.3386772137571,638.6613227862429,,particulates_off_peak_small
Brookline Hills,Brookline Village,D,1.0,Green,1147.0,960.078893647614,1333.921106352386,,particulates_off_peak_small
Brookline Village,Longwood,D,0.0,Green,522.6666666666666,452.36493600992287,592.9683973234103,,particulates_off_peak_small
Brookline Village,Longwood,D,1.0,Green,1414.0,1248.2511940716715,1579.7488059283285,,particulates_off_peak_small
Central,Harvard,Ashmont/Braintree,0.0,Red,4556.090909090909,4398.729888157862,4713.451930023956,,particulates_off_peak_small
Central,Harvard,Ashmont/Braintree,1.0,Red,7861.25,7541.0267705698625,8181.4732294301375,,particulates_off_peak_small
Charles/MGH,Kendall/MIT,Ashmont/Braintree,0.0,Red,6859.076923076923,5483.91484405142,8234.239002102426,,particulates_off_peak_small
Charles/MGH,Kendall/MIT,Ashmont/Braintree,1.0,Red,6579.0,6147.664863476206,7010.335136523794,,particulates_off_peak_small
Chestnut Hill,Reservoir,D,0.0,Green,388.0,320.84346643847675,455.1565335615233,,particulates_off_peak_small
Chestnut Hill,Reservoir,D,1.0,Green,721.3333333333335,658.1457818167042,784.5208848499625,,particulates_off_peak_small
Chestnut Hill Avenue,Chiswick Road,B,0.0,Green,238.0,18.796897832170263,457.20310216782974,,particulates_off_peak_small
Chestnut Hill Avenue,Chiswick Road,B,1.0,Green,265.0,182.9756133823605,347.0243866176395,,particulates_off_peak_small
Chinatown,Downtown Crossing,Orange,0.0,Orange,2961.0,1848.0992856503326,4073.900714349667,,particulates_off_peak_small
Chinatown,Downtown Crossing,Orange,1.0,Orange,5176.25,3584.176430719988,6768.3235692800135,,particulates_off_peak_small
Chiswick Road,Sutherland Road,B,0.0,Green,229.0,49.394877578616935,408.60512242138304,,particulates_off_peak_small
Chiswick Road,Sutherland Road,B,1.0,Green,414.0,414.0,414.0,,particulates_off_peak_small
Cleveland Circle,Englewood Avenue,C,0.0,Green,546.0,423.4275724316435,668.5724275683565,,particulates_off_peak_small
Cleveland Circle,Englewood Avenue,C,1.0,Green,568.6666666666666,129.23036108112822,1008.1029722522052,,particulates_off_peak_small
Community College,Sullivan Square,Orange,0.0,Orange,3865.6,1634.6002689377124,6096.599731062288,,particulates_off_peak_small
Community College,Sullivan Square,Orange,1.0,Orange,1684.625,-177.4226392171834,3546.672639217183,,particulates_off_peak_small
Coolidge Corner,Saint Paul Street C,C,0.0,Green,462.0,383.779798005886,540.2202019941142,,particulates_off_peak_small
Coolidge Corner,Saint Paul Street C,C,1.0,Green,944.5,229.38206100904824,1659.6179389909516,,particulates_off_peak_small
Copley,Arlington,B/C/D/E,0.0,Green,2098.842105263158,1334.642722963988,2863.041487562328,,particulates_off_peak_small
Copley,Arlington,B/C/D/E,1.0,Green,3256.75,2148.608215621433,4364.891784378567,,particulates_off_peak_small
Davis,Alewife,Ashmont/Braintree,0.0,Red,7674.4,6760.625021621237,8588.174978378764,,particulates_off_peak_small
Dean Road,Tappan Street,C,0.0,Green,434.33333333333326,329.83293461001114,538.8337320566555,,particulates_off_peak_small
Dean Road,Tappan Street,C,1.0,Green,688.6666666666665,55.77936758938756,1321.5539657439458,,particulates_off_peak_small
Downtown Crossing,Park Street,Ashmont/Braintree,0.0,Red,9190.0,7528.793089347387,10851.206910652614,,particulates_off_peak_small
Downtown Crossing,Park Street,Ashmont/Braintree,1.0,Red,5040.666666666667,3887.804865177289,6193.528468156043,,particulates_off_peak_small
Downtown Crossing,State,Orange,0.0,Orange,4317.8,3919.206598147937,4716.393401852063,,particulates_off_peak_small
Downtown Crossing,State,Orange,1.0,Orange,5503.0,4365.382094022778,6640.617905977222,,particulates_off_peak_small
Eliot,Newton Highlands,D,0.0,Green,428.0,418.3563492390071,437.64365076099295,,particulates_off_peak_small
Eliot,Newton Highlands,D,1.0,Green,1645.5,1082.8429108240082,2208.157089175992,,particulates_off_peak_small
Englewood Avenue,Dean Road,C,0.0,Green,592.0,569.0,615.0,,particulates_off_peak_small
Englewood Avenue,Dean Road,C,1.0,Green,563.6,127.30445796455814,999.8955420354417,,particulates_off_peak_small
Fairbanks Street,Brandon Hall,C,0.0,Green,456.0,398.8948338589231,513.1051661410769,,particulates_off_peak_small
Fairbanks Street,Brandon Hall,C,1.0,Green,840.6666666666665,21.968716667197558,1659.3646166661356,,particulates_off_peak_small
Fenway Park,Kenmore,D,0.0,Green,663.0,585.6221392558999,740.3778607441001,,particulates_off_peak_small
Fenway Park,Kenmore,D,1.0,Green,5643.0,4636.0799435903555,6649.920056409644,,particulates_off_peak_small
Fenwood Road,Brigham Circle,E,0.0,Green,390.1818181818182,69.9460243730004,710.417611990636,,particulates_off_peak_small
Fenwood Road,Brigham Circle,E,1.0,Green,1158.5,-33.728305876577224,2350.728305876577,,particulates_off_peak_small
Fields Corner,Savin Hill,Ashmont,0.0,Red,2596.2,1880.3215497337867,3312.0784502662127,,particulates_off_peak_small
Fields Corner,Savin Hill,Ashmont,1.0,Red,3531.916666666666,2337.322444321436,4726.510889011897,,particulates_off_peak_small
Forest Hills,Green Street,Orange,0.0,Orange,910.5,408.70651658276796,1412.2934834172324,,particulates_off_peak_small
Forest Hills,Green Street,Orange,1.0,Orange,964.625,851.465267762777,1077.7847322372231,,particulates_off_peak_small
Government Center,Haymarket,C/E,0.0,Green,2996.3,1841.7416861847128,4150.858313815288,,particulates_off_peak_small
Government Center,Haymarket,C/E,1.0,Green,2228.125,1015.5841685814688,3440.6658314185315,,particulates_off_peak_small
Government Center,State,Blue,0.0,Blue,1583.333333333333,921.2817240661,2245.3849426005663,,particulates_off_peak_small
Government Center,State,Blue,1.0,Blue,2596.357142857143,-544.2933435902078,5737.007629304493,,particulates_off_peak_small
Green Street,Stony Brook,Orange,0.0,Orange,1119.8,975.5824559909578,1264.017544009042,,particulates_off_peak_small
Green Street,Stony Brook,Orange,1.0,Orange,1111.8,993.693268608432,1229.906731391568,,particulates_off_peak_small
Griggs Street,Harvard Avenue,B,0.0,Green,269.5,178.2832252269354,360.7167747730646,,particulates_off_peak_small
Griggs Street,Harvard Avenue,B,1.0,Green,302.0,236.94617613083759,367.0538238691624,,particulates_off_peak_small
Harvard,Porter,Ashmont/Braintree,0.0,Red,6257.666666666668,2964.502036603093,9550.83129673024,,particulates_off_peak_small
Harvard,Porter,Ashmont/Braintree,1.0,Red,7782.5,7754.922835533725,7810.077164466275,,particulates_off_peak_small
Harvard Avenue,Packards Corner,B,0.0,Green,295.3333333333333,205.39261211466987,385.27405455199687,,particulates_off_peak_small
Harvard Avenue,Packards Corner,B,1.0,Green,229.0,212.5379223668457,245.46207763315437,,particulates_off_peak_small
Hawes Street,Saint Marys Street,C,0.0,Green,415.25,339.1694505803224,491.33054941967765,,particulates_off_peak_small
Hawes Street,Saint Marys Street,C,1.0,Green,1840.6,809.185776712382,2872.014223287618,,particulates_off_peak_small
Haymarket,North Station,C/E,0.0,Green,2929.555555555556,1842.9326781147308,4016.17843299638,,particulates_off_peak_small
Haymarket,North Station,C/E,1.0,Green,1125.4,-76.66272714862906,2327.4627271486293,,particulates_off_peak_small
Haymarket,North Station,Orange,0.0,Orange,5079.666666666667,4199.544894788858,5959.788438544476,,particulates_off_peak_small
Haymarket,North Station,Orange,1.0,Orange,2802.0,1888.7760406121615,3715.223959387839,,particulates_off_peak_small
Heath Street,Back Of The Hill,E,0.0,Green,425.2,85.19308830554633,765.2069116944538,,particulates_off_peak_small
Heath Street,Back Of The Hill,E,1.0,Green,508.8,63.971156510731646,953.6288434892683,,particulates_off_peak_small
Hynes Convention Center,Copley,B/C/D,0.0,Green,2219.6666666666665,34.77528874113386,4404.558044592199,,particulates_off_peak_small
Hynes Convention Center,Copley,B/C/D,1.0,Green,4835.0,4785.502525316942,4884.497474683058,,particulates_off_peak_small
JFK/UMass,Andrew,Ashmont/Braintree,0.0,Red,1160.1666666666667,581.9893058109683,1738.3440275223652,,particulates_off_peak_small
JFK/UMass,Andrew,Ashmont/Braintree,1.0,Red,10823.222222222224,8048.310476878879,13598.133967565564,,particulates_off_peak_small
Jackson Square,Roxbury Crossing,Orange,0.0,Orange,1310.75,1019.3140436276494,1602.1859563723506,,particulates_off_peak_small
Jackson Square,Roxbury Crossing,Orange,1.0,Orange,986.0,901.4068560697735,1070.5931439302265,,particulates_off_peak_small
Kendall/MIT,Central,Ashmont/Braintree,0.0,Red,4370.625,3496.8502762541466,5244.399723745853,,particulates_off_peak_small
Kendall/MIT,Central,Ashmont/Braintree,1.0,Red,6756.5,6429.109560310629,7083.890439689371,,particulates_off_peak_small
Kenmore,Hynes Convention Center,B/C/D,0.0,Green,597.25,12.024473671331863,1182.4755263286681,,particulates_off_peak_small
Kenmore,Hynes Convention Center,B/C/D,1.0,Green,3393.625,2765.7335313299986,4021.5164686700014,,particulates_off_peak_small
Kent Street,Hawes Street,C,0.0,Green,424.0,392.9033763890676,455.0966236109324,,particulates_off_peak_small
Kent Street,Hawes Street,C,1.0,Green,1555.0,351.5042584204962,2758.495741579504,,particulates_off_peak_small
Longwood,Fenway Park,D,0.0,Green,490.66666666666674,368.0684067551437,613.2649265781896,,particulates_off_peak_small
Longwood,Fenway Park,D,1.0,Green,2485.0,2089.5862925997635,2880.413707400236,,particulates_off_peak_small
Longwood Medical Area,Museum Of Fine Arts,E,0.0,Green,450.53333333333336,174.57296695887769,726.493699707789,,particulates_off_peak_small
Longwood Medical Area,Museum Of Fine Arts,E,1.0,Green,529.5714285714286,-23.054381280306192,1082.1972384231633,,particulates_off_peak_small
Malden Center,Oak Grove,Orange,0.0,Orange,979.75,749.7675472532121,1209.732452746788,,particulates_off_peak_small
Malden Center,Oak Grove,Orange,1.0,Orange,534.4285714285714,359.8921787164714,708.9649641406714,,particulates_off_peak_small
